State,Date,Income,Factored Mean Income
Maine,2005,43923,0.9481284807667401
Maryland,2005,60512,1.3062211285239391
Massachusetts,2005,56017,1.20919138280879
Michigan,2005,45933,0.9915166429219013
Minnesota,2005,54215,1.1702931399214265
Mississippi,2005,32875,0.7096446919656348
Missouri,2005,42986,0.9279022579113241
Montana,2005,37313,0.8054440271122049
Nebraska,2005,47923,1.0344730820705434
Nevada,2005,48209,1.0406467210637655
New Hampshire,2005,56984,1.2300651901739843
New Jersey,2005,63368,1.3678711738548548
New Mexico,2005,38947,0.8407157967448086
New York,2005,47176,1.0183482277770581
North Carolina,2005,42056,0.9078271381081898
North Dakota,2005,42192,0.9107628545525192
Ohio,2005,44203,0.9541726028580063
Oklahoma,2005,37645,0.8126106290204205
Oregon,2005,44159,0.9532228122436645
Pennsylvania,2005,46300,0.9994387600915253
Rhode Island,2005,49484,1.0681690627293527
South Carolina,2005,40230,0.8684108276130035
South Dakota,2005,43151,0.931463972715106
Tennessee,2005,39406,0.85062383974442
Texas,2005,41422,0.8941415188015369
Utah,2005,54813,1.1832016578163451
Vermont,2005,50704,1.094504166127013
Virginia,2005,51914,1.1206234080214135
Washington,2005,50646,1.0932521694081077
West Virginia,2005,36445,0.7867072486292794
Wisconsin,2005,44650,0.9638216120537063
Wyoming,2005,44718,0.965289470275871
United States,2004,44334,1.0
Alabama,2004,36629,0.8262056209681058
Alaska,2004,55063,1.2420038796409076
Arizona,2004,43846,0.9889926467271168
Arkansas,2004,34984,0.7891009157757026
California,2004,49222,1.1102539811431407
Colorado,2004,50886,1.147787251319529
Connecticut,2004,55100,1.2428384535570893
Delaware,2004,48049,1.0837957323950016
D.C.,2004,43451,0.9800830062705824
Florida,2004,40535,0.914309559254748
Georgia,2004,40984,0.9244372265078721
Hawaii,2004,56242,1.2685974646997789
Idaho,2004,44358,1.0005413452429286
Illinois,2004,46077,1.0393151982676951
Indiana,2004,42329,0.9547751161636667
Iowa,2004,43391,0.9787296431632607
Kansas,2004,41066,0.926286822754545
Kentucky,2004,35610,0.8032210041954256
Louisiana,2004,36429,0.8216944106103667
Maine,2004,41329,0.9322190643749718
Maryland,2004,57103,1.2880182252898453
Massachusetts,2004,52019,1.1733432579961203
Michigan,2004,42256,0.953128524383092
Minnesota,2004,56104,1.265484729552939
Mississippi,2004,34755,0.7839355799160915
Missouri,2004,42137,0.9504443542202373
Montana,2004,33956,0.7659132945369242
Nebraska,2004,43786,0.9876392836197951
Nevada,2004,47204,1.0647358686335544
New Hampshire,2004,56815,1.281522082374701
New Jersey,2004,55275,1.2467857626201109
New Mexico,2004,39562,0.8923625208643479
New York,2004,44649,1.007105156313439
North Carolina,2004,40238,0.9076104118735057
North Dakota,2004,39220,0.8846483511526142
Ohio,2004,43055,0.9711508097622592
Oklahoma,2004,39614,0.89353543555736
Oregon,2004,40994,0.924662787025759
Pennsylvania,2004,44106,0.9948572201921776
Rhode Island,2004,47935,1.0812243424910903
South Carolina,2004,38691,0.8727161997563947
South Dakota,2004,41107,0.9272116208778816
Tennessee,2004,38072,0.8587540036991925
Texas,2004,41397,0.933752875896603
Utah,2004,50871,1.1474489105426986
Vermont,2004,47329,1.0675553751071412
Virginia,2004,51141,1.1535390445256462
Washington,2004,49922,1.126043217395227
West Virginia,2004,33373,0.7527631163441151
Wisconsin,2004,45732,1.0315333604005954
Wyoming,2004,45397,1.0239770830513826
United States,2003,43318,1.0
Alabama,2003,37255,0.8600350893393047
Alaska,2003,51837,1.1966618957477262
Arizona,2003,41166,0.9503208827739046
Arkansas,2003,32002,0.7387691029133385
California,2003,49300,1.1380950182372225
Colorado,2003,49940,1.1528694768918233
Connecticut,2003,54965,1.2688720624220877
Delaware,2003,49019,1.1316081074841866
D.C.,2003,45044,1.0398448681841266
Florida,2003,38972,0.899672191698601
Georgia,2003,42438,0.9796851193499239
Hawaii,2003,51834,1.1965926404727827
Idaho,2003,42372,0.9781615033011681
Illinois,2003,45153,1.0423611431737383
Indiana,2003,42425,0.9793850131585022
Iowa,2003,41384,0.955353432753128
Kansas,2003,44232,1.0210997737661018
Kentucky,2003,36936,0.852670945103652
Louisiana,2003,33507,0.7735121658432984
Maine,2003,37113,0.8567570063253152
Maryland,2003,52314,1.2076734844637333
Massachusetts,2003,50955,1.1763008449143544
Michigan,2003,45022,1.039336996167875
Minnesota,2003,52823,1.2194237961124705
Mississippi,2003,32728,0.7555288794496514
Missouri,2003,43762,1.0102497806916293
Montana,2003,34108,0.7873863059236346
Nebraska,2003,43974,1.015143820120966
Nevada,2003,45184,1.0430767810148207
New Hampshire,2003,55567,1.2827692875940717
New Jersey,2003,56045,1.2938039614017267
New Mexico,2003,35105,0.8104021422965049
New York,2003,42788,0.9877649014266586
North Carolina,2003,37279,0.8605891315388522
North Dakota,2003,40410,0.9328685534881573
Ohio,2003,43520,1.0046631885128583
Oklahoma,2003,35902,0.8288009603398125
Oregon,2003,41638,0.9612170460316728
Pennsylvania,2003,42933,0.9911122397155917
Rhode Island,2003,44711,1.0321575326654047
South Carolina,2003,38479,0.8882912415162288
South Dakota,2003,39522,0.9123689921048986
Tennessee,2003,37523,0.8662218939009187
Texas,2003,39271,0.9065746341012973
Utah,2003,49275,1.137517890946027
Vermont,2003,43261,0.9986841497760746
Virginia,2003,54783,1.2646705757421857
Washington,2003,47508,1.09672653400434
West Virginia,2003,32763,0.756336857657325
Wisconsin,2003,46269,1.0681241054526986
Wyoming,2003,42555,0.982386075072718
United States,2002,42409,1.0
Alabama,2002,37603,0.8866749982315074
Alaska,2002,52774,1.2444056686080784
Arizona,2002,39734,0.9369237661817067
Arkansas,2002,32387,0.7636822372609587
California,2002,47437,1.1185597396778986
Colorado,2002,48294,1.1387677144002453
Connecticut,2002,53387,1.258860147610177
Delaware,2002,49650,1.170742059468509
D.C.,2002,39070,0.9212667122544743
Florida,2002,38024,0.8966021363389847
Georgia,2002,42939,1.0124973472611944
Hawaii,2002,47303,1.1154000330118607
Idaho,2002,37715,0.8893159470867033
Illinois,2002,42710,1.0070975500483388
Indiana,2002,41047,0.9678841755287793
Iowa,2002,41049,0.9679313353297649
Kansas,2002,42619,1.004951779103492
Kentucky,2002,36762,0.8668443019170459
Louisiana,2002,34008,0.8019052559598199
Maine,2002,36853,0.8689900728618926
Maryland,2002,56407,1.3300714470984933
Massachusetts,2002,49855,1.175575939069537
Michigan,2002,42715,1.007215449550803
Minnesota,2002,54622,1.2879813247188097
Mississippi,2002,30882,0.7281944870192648
Missouri,2002,42776,1.0086538234808649
Montana,2002,34835,0.821405833667382
Nebraska,2002,42796,1.0091254214907213
Nevada,2002,44958,1.060105166356198
New Hampshire,2002,55321,1.3044636751632908
New Jersey,2002,54568,1.2867080100921975
New Mexico,2002,35457,0.8360725317739159
New York,2002,41966,0.9895541040816808
North Carolina,2002,36515,0.8610200664953194
North Dakota,2002,36200,0.8535923978400811
Ohio,2002,42684,1.0064844726355255
Oklahoma,2002,36458,0.8596760121672287
Oregon,2002,41802,0.9856870004008583
Pennsylvania,2002,42498,1.002098611143861
Rhode Island,2002,42417,1.0001886392039425
South Carolina,2002,37812,0.8916031974345068
South Dakota,2002,37873,0.8930415713645689
Tennessee,2002,37030,0.8731637152491216
Texas,2002,40149,0.946709424886227
Utah,2002,47861,1.1285576174868541
Vermont,2002,42999,1.0139121412907637
Virginia,2002,49631,1.1702940413591454
Washington,2002,45183,1.0654106439670825
West Virginia,2002,29359,0.6922822985687
Wisconsin,2002,45903,1.0823881723219129
Wyoming,2002,39763,0.9376075832959985
United States,2001,42228,1.0
Alabama,2001,35160,0.8326229042341574
Alaska,2001,57363,1.3584114805342427
Arizona,2001,42704,1.0112721417069244
Arkansas,2001,33339,0.7894998579141802
California,2001,47262,1.1192100028417165
Colorado,2001,49397,1.169768873733068
Connecticut,2001,53347,1.263308705124562
Delaware,2001,49602,1.1746234725774367
D.C.,2001,41169,0.9749218527990906
Florida,2001,36421,0.8624846073695178
Georgia,2001,42576,1.0082409775504404
Hawaii,2001,47439,1.1234015345268542
Idaho,2001,38241,0.9055839727195226
Illinois,2001,46171,1.093374064601686
Indiana,2001,40379,0.9562138865207919
Iowa,2001,40976,0.9703514255943924
Kansas,2001,41415,0.980747371412333
Kentucky,2001,38437,0.9102254428341385
Louisiana,2001,33322,0.7890972814246472
Maine,2001,36612,0.8670076726342711
Maryland,2001,53530,1.2676423226295348
Massachusetts,2001,52253,1.237401723974614
Michigan,2001,45047,1.0667566543525622
Minnesota,2001,52681,1.2475371791228569
Mississippi,2001,30161,0.7142417353414796
Missouri,2001,41339,0.9789476176944207
Montana,2001,32126,0.7607748413375012
Nebraska,2001,43611,1.0327507814720092
Nevada,2001,45403,1.075187079662783
New Hampshire,2001,51331,1.2155678696599412
New Jersey,2001,51771,1.2259874964478545
New Mexico,2001,33124,0.7844084493700862
New York,2001,42114,0.9973003694231316
North Carolina,2001,38162,0.9037131760916927
North Dakota,2001,35793,0.847612958226769
Ohio,2001,41785,0.9895093303021691
Oklahoma,2001,35609,0.8432556597518235
Oregon,2001,41273,0.9773846736762338
Pennsylvania,2001,43499,1.0300985128350857
Rhode Island,2001,45723,1.0827649900539926
South Carolina,2001,37736,0.8936250828833949
South Dakota,2001,39671,0.9394477597802406
Tennessee,2001,35783,0.8473761485270437
Texas,2001,40860,0.9676044330775788
Utah,2001,47342,1.1211044804395187
Vermont,2001,40794,0.9660414890593919
Virginia,2001,50241,1.1897556123898836
Washington,2001,42490,1.0062044141328028
West Virginia,2001,29673,0.7026854219948849
Wisconsin,2001,45346,1.0738372643743488
Wyoming,2001,39719,0.940584446338922
United States,2000,41990,1.0
Alabama,2000,35424,0.8436294355799
Alaska,2000,52847,1.2585615622767325
Arizona,2000,39783,0.9474398666349131
Arkansas,2000,29697,0.7072398190045249
California,2000,46816,1.1149321266968326
Colorado,2000,48240,1.1488449630864492
Connecticut,2000,50172,1.1948559180757323
Delaware,2000,50365,1.1994522505358418
D.C.,2000,41222,0.9817099309359372
Florida,2000,38856,0.9253631817099309
Georgia,2000,41901,0.997880447725649
Hawaii,2000,51546,1.2275779947606573
Idaho,2000,37611,0.8957132650631102
Illinois,2000,46064,1.097023100738271
Indiana,2000,40865,0.9732079066444391
Iowa,2000,40991,0.976208621100262
Kansas,2000,41059,0.9778280542986425
Kentucky,2000,36265,0.8636580138128126
Louisiana,2000,30718,0.7315551321743272
Maine,2000,37266,0.8874970231007383
Maryland,2000,54535,1.2987616099071206
Massachusetts,2000,46753,1.113431769468921
Michigan,2000,45512,1.0838771135984757
Minnesota,2000,54251,1.2919980947844725
Mississippi,2000,34299,0.8168373422243391
Missouri,2000,45097,1.0739938080495357
Montana,2000,32777,0.780590616813527
Nebraska,2000,41750,0.9942843534174803
Nevada,2000,45758,1.0897356513455585
New Hampshire,2000,50926,1.2128125744224816
New Jersey,2000,50405,1.2004048582995952
New Mexico,2000,35093,0.8357466063348417
New York,2000,40744,0.9703262681590855
North Carolina,2000,38317,0.9125267920933555
North Dakota,2000,35996,0.8572517266015718
Ohio,2000,42962,1.0231483686592047
Oklahoma,2000,32432,0.772374374851155
Oregon,2000,42499,1.0121219337937604
Pennsylvania,2000,42176,1.0044296261014527
Rhode Island,2000,42197,1.0049297451774233
South Carolina,2000,37570,0.8947368421052632
South Dakota,2000,36475,0.8686592045725172
Tennessee,2000,34096,0.8120028578232913
Texas,2000,38609,0.9194808287687545
Utah,2000,47550,1.1324124791617052
Vermont,2000,39594,0.9429387949511788
Virginia,2000,47163,1.1231959990473923
Washington,2000,42525,1.0127411288402
West Virginia,2000,29411,0.700428673493689
Wisconsin,2000,45088,1.0737794713026911
Wyoming,2000,39629,0.943772326744463
United States,1999,40696,1.0
Alabama,1999,36251,0.8907755061922548
Alaska,1999,51396,1.2629251032042461
Arizona,1999,36995,0.909057401218793
Arkansas,1999,29682,0.729359150776489
California,1999,43629,1.0720709652054257
Colorado,1999,48177,1.1838264202870061
Connecticut,1999,50593,1.2431934342441517
Delaware,1999,46628,1.14576371142127
D.C.,1999,38670,0.9502162374680558
Florida,1999,35831,0.8804550815804993
Georgia,1999,39425,0.9687684293296639
Hawaii,1999,44504,1.0935718498132494
Idaho,1999,35800,0.8796933359543936
Illinois,1999,46330,1.1384411244348338
Indiana,1999,40838,1.0034892864163554
Iowa,1999,41098,1.009878120699823
Kansas,1999,37348,0.917731472380578
Kentucky,1999,33738,0.8290249655985846
Louisiana,1999,32654,0.8023884411244349
Maine,1999,38862,0.9549341458620012
Maryland,1999,52205,1.2828042068016512
Massachusetts,1999,44005,1.081310202476902
Michigan,1999,46089,1.1325191665028504
Minnesota,1999,47038,1.1558384116375073
Mississippi,1999,32478,0.7980636917633183
Missouri,1999,41383,1.0168812659720856
Montana,1999,31038,0.7626793788087282
Nebraska,1999,38626,0.9491350501277767
Nevada,1999,41461,1.018797916257126
New Hampshire,1999,46055,1.1316837035580893
New Jersey,1999,49734,1.2220857086691568
New Mexico,1999,32574,0.8004226459602909
New York,1999,39989,0.9826272852368784
North Carolina,1999,37254,0.9154216630627089
North Dakota,1999,32663,0.802609593080401
Ohio,1999,39489,0.970341065460979
Oklahoma,1999,32683,0.803101041871437
Oregon,1999,40619,0.9981079221545115
Pennsylvania,1999,37758,0.9278061725968154
Rhode Island,1999,42719,1.0497100452132888
South Carolina,1999,36462,0.8959602909376843
South Dakota,1999,35828,0.8803813642618439
Tennessee,1999,36522,0.8974346373107922
Texas,1999,38688,0.9506585413799882
Utah,1999,46050,1.1315608413603302
Vermont,1999,41584,1.0218203263219972
Virginia,1999,45693,1.122788480440338
Washington,1999,45473,1.1173825437389424
West Virginia,1999,29297,0.7198987615490466
Wisconsin,1999,45667,1.1221495970119912
Wyoming,1999,37248,0.9152742284253981
United States,1998,38885,1.0
Alabama,1998,36266,0.9326475504693327
Alaska,1998,50692,1.3036389353221036
Arizona,1998,37090,0.9538382409669538
Arkansas,1998,27665,0.7114568599717115
California,1998,40934,1.0526938408126527
Colorado,1998,46599,1.1983798379837984
Connecticut,1998,46508,1.196039603960396
Delaware,1998,41458,1.066169474090266
D.C.,1998,33433,0.8597916934550598
Florida,1998,34909,0.8977497749774977
Georgia,1998,38665,0.9943422913719944
Hawaii,1998,40827,1.04994213707085
Idaho,1998,36680,0.9432943294329433
Illinois,1998,43178,1.1104024688183105
Indiana,1998,39731,1.0217564613604218
Iowa,1998,37019,0.952012344091552
Kansas,1998,36711,0.9440915520123441
Kentucky,1998,36252,0.9322875144657323
Louisiana,1998,31735,0.8161244695898161
Maine,1998,35640,0.9165487977369166
Maryland,1998,50016,1.2862543397196862
Massachusetts,1998,42345,1.088980326604089
Michigan,1998,41821,1.0755046933264756
Minnesota,1998,47926,1.2325061077536326
Mississippi,1998,29120,0.7488748874887489
Missouri,1998,40201,1.0338433843384338
Montana,1998,31577,0.8120612061206121
Nebraska,1998,36413,0.9364279285071364
Nevada,1998,39756,1.0223993827954223
New Hampshire,1998,44958,1.156178474990356
New Jersey,1998,49826,1.2813681368136813
New Mexico,1998,31543,0.8111868329690112
New York,1998,37394,0.9616561656165616
North Carolina,1998,35838,0.9216407355021217
North Dakota,1998,30304,0.7793236466503793
Ohio,1998,38925,1.001028674296001
Oklahoma,1998,33727,0.8673524495306674
Oregon,1998,39067,1.0046804680468047
Pennsylvania,1998,39015,1.0033431914620032
Rhode Island,1998,40686,1.0463160601774464
South Carolina,1998,33267,0.8555226951266556
South Dakota,1998,32786,0.8431528867172432
Tennessee,1998,34091,0.8767133856242767
Texas,1998,35783,0.9202263083451202
Utah,1998,44299,1.1392310659637392
Vermont,1998,39372,1.0125241095538124
Virginia,1998,43354,1.1149286357207149
Washington,1998,47421,1.2195190947666195
West Virginia,1998,26704,0.6867429600102868
Wisconsin,1998,41327,1.0628005657708628
Wyoming,1998,35250,0.9065192233509065
United States,1997,37005,1.0
Alabama,1997,31939,0.8630995811376841
Alaska,1997,47994,1.296959870287799
Arizona,1997,32740,0.8847453046885556
Arkansas,1997,26162,0.7069855424942575
California,1997,39694,1.07266585596541
Colorado,1997,43233,1.1683015808674504
Connecticut,1997,43985,1.188623159032563
Delaware,1997,43033,1.1628969058235374
D.C.,1997,31860,0.8609647344953385
Florida,1997,32455,0.8770436427509796
Georgia,1997,36663,0.9907580056749088
Hawaii,1997,40934,1.1061748412376706
Idaho,1997,33404,0.9026888258343467
Illinois,1997,41283,1.1156059991892988
Indiana,1997,38889,1.0509120389136604
Iowa,1997,33783,0.9129306850425618
Kansas,1997,36471,0.9855695176327524
Kentucky,1997,33452,0.9039859478448858
Louisiana,1997,33260,0.8987974598027294
Maine,1997,32772,0.8856100526955817
Maryland,1997,46685,1.2615862721253885
Massachusetts,1997,42023,1.1356032968517769
Michigan,1997,38742,1.0469396027563842
Minnesota,1997,42564,1.1502229428455615
Mississippi,1997,28499,0.7701391703823808
Missouri,1997,36553,0.9877854344007566
Montana,1997,29212,0.7894068369139305
Nebraska,1997,34692,0.9374949331171464
Nevada,1997,38854,1.0499662207809755
New Hampshire,1997,40998,1.1079043372517228
New Jersey,1997,48021,1.2976895014187273
New Mexico,1997,30086,0.8130252668558303
New York,1997,35798,0.9673827861099852
North Carolina,1997,35840,0.9685177678692068
North Dakota,1997,31661,0.8555870828266451
Ohio,1997,36134,0.976462640183759
Oklahoma,1997,31351,0.84720983650858
Oregon,1997,37247,1.0065396568031346
Pennsylvania,1997,37517,1.0138359681124172
Rhode Island,1997,34797,0.9403323875152007
South Carolina,1997,34262,0.9258748817727334
South Dakota,1997,29694,0.8024321037697608
Tennessee,1997,30636,0.827888123226591
Texas,1997,35075,0.9478448858262397
Utah,1997,42775,1.1559248750168896
Vermont,1997,35053,0.9472503715714092
Virginia,1997,42957,1.1608431293068504
Washington,1997,44562,1.2042156465342522
West Virginia,1997,27488,0.7428185380354007
Wisconsin,1997,39595,1.0699905418186733
Wyoming,1997,33423,0.9032022699635185
United States,1996,35492,1.0
Alabama,1996,30302,0.8537698636312409
Alaska,1996,52779,1.4870675081708553
Arizona,1996,31637,0.8913839738532627
Arkansas,1996,27123,0.7642003831849431
California,1996,38812,1.0935422066944664
Colorado,1996,40950,1.1537811337766257
Connecticut,1996,42119,1.1867181336639243
Delaware,1996,39309,1.107545362335174
D.C.,1996,31966,0.9006536684323228
Florida,1996,30641,0.8633213118449228
Georgia,1996,32496,0.9155866110672828
Hawaii,1996,41772,1.1769412825425447
Idaho,1996,34709,0.9779386904091063
Illinois,1996,39554,1.1144483263834104
Indiana,1996,35147,0.990279499605545
Iowa,1996,33209,0.9356756452158232
Kansas,1996,32585,0.9180942184154176
Kentucky,1996,32413,0.9132480558999211
Louisiana,1996,30262,0.8526428490927533
Maine,1996,34696,0.9775724106840978
Maryland,1996,43993,1.2395187647920658
Massachusetts,1996,39494,1.112757804575679
Michigan,1996,39225,1.1051786318043504
Minnesota,1996,40991,1.1549363236785755
Mississippi,1996,26677,0.751634171080807
Missouri,1996,34265,0.9654288290318945
Montana,1996,28684,0.8081821255494196
Nebraska,1996,34014,0.9583568128028852
Nevada,1996,38540,1.085878507832751
New Hampshire,1996,39407,1.1103065479544687
New Jersey,1996,47468,1.3374281528231715
New Mexico,1996,25086,0.7068071678124648
New York,1996,35410,0.9976896201961005
North Carolina,1996,35601,1.0030711146173785
North Dakota,1996,31470,0.8866786881550772
Ohio,1996,34070,0.9599346331567677
Oklahoma,1996,27437,0.7730474473120703
Oregon,1996,35492,1.0
Pennsylvania,1996,34899,0.9832920094669221
Rhode Island,1996,36986,1.04209399301251
South Carolina,1996,34665,0.97669897441677
South Dakota,1996,29526,0.8319057815845824
Tennessee,1996,30790,0.8675194410007889
Texas,1996,33072,0.9318156204215035
Utah,1996,37038,1.0435591119125436
Vermont,1996,32358,0.9116984109095008
Virginia,1996,39211,1.1047841767158797
Washington,1996,36676,1.0333596303392314
West Virginia,1996,25247,0.7113434013298772
Wisconsin,1996,40001,1.1270427138510086
Wyoming,1996,30953,0.8721120252451257
United States,1995,34076,1.0
Alabama,1995,25991,0.7627362366474938
Alaska,1995,47954,1.4072661110458975
Arizona,1995,30863,0.9057107641741988
Arkansas,1995,25814,0.7575419650193684
California,1995,37009,1.0860723089564503
Colorado,1995,40706,1.1945650897992721
Connecticut,1995,40243,1.1809778142974527
Delaware,1995,34928,1.025002934616739
D.C.,1995,30748,0.9023359549242869
Florida,1995,29745,0.8729017490315765
Georgia,1995,34099,1.0006749618499824
Hawaii,1995,42851,1.2575126188519778
Idaho,1995,32676,0.9589153656532456
Illinois,1995,38071,1.1172379387252025
Indiana,1995,33385,0.9797217983331377
Iowa,1995,35519,1.0423465195445474
Kansas,1995,30341,0.8903920647963376
Kentucky,1995,29810,0.8748092499119615
Louisiana,1995,27949,0.8201960323981689
Maine,1995,33858,0.9936025355088626
Maryland,1995,41041,1.2043960558751028
Massachusetts,1995,38574,1.1319990609226436
Michigan,1995,36426,1.068963493367766
Minnesota,1995,37933,1.1131881676253081
Mississippi,1995,26538,0.7787885902101186
Missouri,1995,34825,1.0219802793755135
Montana,1995,27757,0.8145615682591854
Nebraska,1995,32929,0.966339946003052
Nevada,1995,36084,1.058927104120202
New Hampshire,1995,39171,1.1495187228547952
New Jersey,1995,43924,1.289001056462026
New Mexico,1995,25991,0.7627362366474938
New York,1995,33028,0.9692452165747153
North Carolina,1995,31979,0.9384610869820401
North Dakota,1995,29089,0.853650663223383
Ohio,1995,34941,1.025384434792816
Oklahoma,1995,26311,0.7721270102124662
Oregon,1995,36374,1.0674374926634582
Pennsylvania,1995,34524,1.0131470829909615
Rhode Island,1995,35359,1.0376511327620612
South Carolina,1995,29071,0.8531224322103533
South Dakota,1995,29578,0.8680009390773565
Tennessee,1995,29015,0.8514790468364831
Texas,1995,32039,0.9402218570254725
Utah,1995,36480,1.0705481864068553
Vermont,1995,33824,0.9926047658175843
Virginia,1995,36222,1.0629768752200963
Washington,1995,35568,1.043784481746684
West Virginia,1995,24880,0.7301326446766052
Wisconsin,1995,40955,1.2018722854795163
Wyoming,1995,31529,0.9252553116562977
United States,1994,32264,1.0
Alabama,1994,27196,0.84292090255393
Alaska,1994,45367,1.4061182742375402
Arizona,1994,31293,0.969904537565088
Arkansas,1994,25565,0.7923692040664517
California,1994,35331,1.0950595090503348
Colorado,1994,37833,1.1726072402677907
Connecticut,1994,41097,1.273772625836846
Delaware,1994,35873,1.1118584180510787
D.C.,1994,30116,0.9334242499380114
Florida,1994,29294,0.9079469377634515
Georgia,1994,31467,0.9752975452516737
Hawaii,1994,42255,1.309664021819985
Idaho,1994,31536,0.9774361517480784
Illinois,1994,35081,1.087310934787999
Indiana,1994,27858,0.8634391272005951
Iowa,1994,33079,1.0252603520952144
Kansas,1994,28322,0.8778204810314902
Kentucky,1994,26595,0.824293330027275
Louisiana,1994,25676,0.7958095710389288
Maine,1994,30316,0.93962310934788
Maryland,1994,39198,1.214914455740144
Massachusetts,1994,40500,1.2552690304983882
Michigan,1994,35284,1.0936027770890155
Minnesota,1994,33644,1.0427721299280932
Mississippi,1994,25400,0.7872551450533102
Missouri,1994,30190,0.9357178279196627
Montana,1994,27631,0.8564034217703943
Nebraska,1994,31794,0.9854326803868089
Nevada,1994,35871,1.11179642945698
New Hampshire,1994,35245,1.0923939995040912
New Jersey,1994,42280,1.3104388792462187
New Mexico,1994,26905,0.8339015621125713
New York,1994,31899,0.9886870815769898
North Carolina,1994,30114,0.9333622613439128
North Dakota,1994,28278,0.8764567319613191
Ohio,1994,31855,0.9873233325068187
Oklahoma,1994,26991,0.8365670716588148
Oregon,1994,31456,0.974956607984131
Pennsylvania,1994,32066,0.9938631291842301
Rhode Island,1994,31928,0.9895859161914208
South Carolina,1994,29846,0.9250557897346888
South Dakota,1994,29733,0.9215534341681131
Tennessee,1994,28639,0.8876456731961319
Texas,1994,30755,0.9532296057525416
Utah,1994,35716,1.1069923134143318
Vermont,1994,35802,1.1096578229605754
Virginia,1994,37647,1.166842301016613
Washington,1994,33533,1.0393317629556162
West Virginia,1994,23564,0.7303496156707165
Wisconsin,1994,35388,1.0968261839821474
Wyoming,1994,33140,1.0271510042152243
United States,1993,31241,1.0
Alabama,1993,25082,0.8028552223040235
Alaska,1993,42931,1.3741877660766302
Arizona,1993,30510,0.976601261163215
Arkansas,1993,23039,0.7374603885919144
California,1993,34073,1.0906501072308825
Colorado,1993,34488,1.103933932972696
Connecticut,1993,39516,1.2648762843698986
Delaware,1993,36064,1.154380461572933
D.C.,1993,27304,0.8739797061553728
Florida,1993,28550,0.9138631925994687
Georgia,1993,31663,1.0135078902723984
Hawaii,1993,42662,1.3655772862584423
Idaho,1993,31010,0.9926058704907014
Illinois,1993,32857,1.0517268973464358
Indiana,1993,29475,0.9434717198553183
Iowa,1993,28663,0.9174802343074806
Kansas,1993,29770,0.9529144393585353
Kentucky,1993,24376,0.7802567139336128
Louisiana,1993,26312,0.8422265612496399
Maine,1993,27438,0.8782689414551391
Maryland,1993,39939,1.278416183860952
Massachusetts,1993,37064,1.1863896802279057
Michigan,1993,32662,1.0454850997087162
Minnesota,1993,33682,1.0781345027367881
Mississippi,1993,22191,0.7103165711724977
Missouri,1993,28682,0.918088409461925
Montana,1993,26470,0.8472840177971256
Nebraska,1993,31008,0.9925418520533914
Nevada,1993,35814,1.1463781569091898
New Hampshire,1993,37964,1.215197977017381
New Jersey,1993,40500,1.2963733555263917
New Mexico,1993,26758,0.8565026727697577
New York,1993,31697,1.0145962037066676
North Carolina,1993,28820,0.9225056816363113
North Dakota,1993,28118,0.9000352101405205
Ohio,1993,31285,1.0014084056208188
Oklahoma,1993,26260,0.8405620818795814
Oregon,1993,33138,1.0607214877884832
Pennsylvania,1993,30995,0.9921257322108767
Rhode Island,1993,33509,1.072596907909478
South Carolina,1993,26053,0.833936173618002
South Dakota,1993,27737,0.8878396978329759
Tennessee,1993,25102,0.803495406677123
Texas,1993,28727,0.9195288243013988
Utah,1993,35786,1.1454818987868507
Vermont,1993,31065,0.9943663775167249
Virginia,1993,36433,1.166191863256618
Washington,1993,35655,1.141288691143049
West Virginia,1993,22421,0.7176786914631413
Wisconsin,1993,31766,1.0168048397938607
Wyoming,1993,29442,0.9424154156397042
United States,1992,30636,1.0
Alabama,1992,25808,0.8424076250163207
Alaska,1992,41802,1.364473168820995
Arizona,1992,29358,0.9582843713278496
Arkansas,1992,23882,0.7795404099751926
California,1992,34903,1.1392805849327587
Colorado,1992,32484,1.0603211907559733
Connecticut,1992,40841,1.333104843974409
Delaware,1992,35678,1.1645776210993601
D.C.,1992,30247,0.9873025199112155
Florida,1992,27349,0.892707925316621
Georgia,1992,28797,0.9399725812769291
Hawaii,1992,42113,1.3746246246246245
Idaho,1992,27704,0.9042955999477739
Illinois,1992,31551,1.0298668233450843
Indiana,1992,28530,0.9312573443008225
Iowa,1992,28743,0.9382099490795143
Kansas,1992,30346,0.9905340122731427
Kentucky,1992,23485,0.7665817991904949
Louisiana,1992,25439,0.8303629716673195
Maine,1992,29617,0.9667384776080429
Maryland,1992,37203,1.214355660007834
Massachusetts,1992,36359,1.1868063715889803
Michigan,1992,32267,1.053238020629325
Minnesota,1992,30981,1.0112612612612613
Mississippi,1992,20570,0.6714323018670845
Missouri,1992,27361,0.8930996213604909
Montana,1992,26525,0.8658114636375506
Nebraska,1992,30048,0.9808068938503721
Nevada,1992,31908,1.0415197806502154
New Hampshire,1992,39436,1.2872437655046352
New Jersey,1992,39000,1.27301214257736
New Mexico,1992,25860,0.8441049745397572
New York,1992,31051,1.0135461548505027
North Carolina,1992,27771,0.9064825695260478
North Dakota,1992,26959,0.8799778038908473
Ohio,1992,31404,1.0250685468076772
Oklahoma,1992,25284,0.8253035644339992
Oregon,1992,31927,1.0421399660530095
Pennsylvania,1992,29882,0.975388431910171
